#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100
sp104	40	0	189680	0	0	0	0	0	39569	0	0	131687	126224	0	0	16614	0	0	0	0	3405	0	0	144325	35728	0	0	36580	0	44058	0	220	0	0	0	0	135491	0	28786	0	0	0	0	0	0	0	15902	0	18522	0	131973	0	1792	0	0	65018	0	106169	0	0	0	0	52101	0	0	0	19548	2320	0	9086	0	0	35310	0	0	0	0	0	27756	0	0	66421	2	0	0	0	57440	88196	0	0	0	0	1024	0	0	63703	0	0	16911	0
sp105	0	0	0	39802	36226	0	0	125353	0	0	0	5407	0	0	0	120577	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	3205	0	0	0	0	0	0	0	0	98452	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	12935	0	0	106154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	28304	0
sp106	66015	26082	125559	8341	190511	57993	200343	19791	96296	61652	199546	23298	169796	47998	2	0	13	198449	76721	148362	37830	102511	94052	138480	87773	156993	0	2954	170129	0	0	102607	62	8539	3	98577	0	166331	27050	94355	138305	145403	64101	26193	134	38019	17929	155721	400	0	185454	34706	0	40315	146602	1008	0	283	128887	159521	35757	151061	90252	93496	0	30216	166940	0	45701	0	205965	111756	53190	4003	148905	191877	186409	0	15420	166107	57	11566	147467	92042	15062	164957	86634	131824	140728	295	10844	188	32478	66186	89193	202309	0	3703	319	44601
sp107	137003	172183	122351	141602	52429	25065	10973	124013	154120	55563	177318	52812	55006	82336	169566	8594	161725	4144	21303	80671	129927	19553	23	146839	47663	0	99710	27277	119109	59745	67938	29073	61359	157041	50977	151156	230	82500	10034	62153	8863	156504	915	203818	17981	43457	150603	83114	112458	90137	82961	47328	96628	152049	33916	58022	0	315	123739	52874	160488	90867	96663	65865	105398	107210	35622	15122	210391	123	116522	47663	102719	114331	528	100344	14479	1	178742	15455	158628	159889	0	18700	30576	5138	85895	429	177161	0	32726	171283	110818	146637	0	61443	152220	39416	92210	149770
sp108	0	55	0	0	0	17071	0	8807	0	3	0	59	0	0	0	0	0	0	2	0	0	19548	0	0	59123	0	48951	0	0	0	0	0	0	0	23	0	0	212	0	0	0	0	0	0	0	0	0	22625	1	0	26313	0	0	0	0	0	24077	0	26968	0	0	0	0	0	267	0	18180	0	0	6924	0	0	0	0	0	0	2	0	0	0	0	0	51097	0	0	0	0	0	0	590	0	0	0	13956	8279	0	0	0	0	0
sp109	93018	26	122834	0	1	19910	81778	0	79353	124162	124511	0	46074	605	106292	0	64638	108288	66544	131144	173942	82837	20357	48116	11657	53705	7694	3386	117880	0	0	143717	70235	153863	173	182	32716	50240	99438	99672	0	25395	121107	121410	123207	0	154574	8877	6957	0	63352	40053	8250	149257	46670	179705	5213	152862	0	15821	0	140133	165186	32563	18685	82601	0	0	109415	2	145572	172195	147915	182884	109713	137498	24949	163438	125769	99523	0	182191	201	169030	0	89646	8809	158118	159368	8967	110189	6300	80640	52187	0	71912	26224	4625	75	91944
sp110	0	100881	0	99525	11000	15949	0	89128	0	6	0	36233	96546	21599	0	126372	74181	0	15603	0	0	0	0	56495	71653	0	62166	47909	0	58920	171152	3	109286	0	135667	84442	2423	27836	0	0	82426	0	0	0	27396	0	0	53620	0	177558	0	0	47416	41360	0	0	61458	0	68531	95918	48955	0	0	16345	131570	68447	0	136792	0	0	0	7	0	0	65776	0	0	14017	0	56522	61813	0	16598	0	22697	6950	113997	28357	33389	28217	55100	25780	64350	0	28564	44895	73691	1	6974	11005
sp111	116617	133955	7251	172761	0	61864	12048	132565	121887	159920	0	176	0	39570	43753	169406	192225	0	26135	38951	82295	10449	0	0	134568	0	117124	202860	0	149124	114868	0	121488	34541	75980	37569	168678	0	122166	99525	0	34904	103858	107952	40350	11252	11915	0	162869	38981	5012	0	1900	137415	22	92061	85238	148692	0	0	20638	0	0	77988	144401	0	0	162594	0	61354	0	88157	111895	59570	22420	0	0	43600	171964	55043	188001	36379	0	130543	44134	0	0	0	0	131164	96673	142736	127246	9859	0	0	156842	67558	160330	0
sp112	36930	176689	172601	83694	112003	101825	129504	26154	197796	210478	93306	86956	191650	216862	116722	154115	165863	75533	193920	165135	49718	102671	74689	120185	242602	121782	57129	171213	25888	217189	182210	138216	171023	166216	126228	130702	119727	148239	29353	135707	96407	270226	48502	38632	103497	167313	138840	148551	122190	111902	119882	361	2	282301	156663	174517	54654	169472	149901	140000	65919	168855	73903	323200	214966	221384	25117	116101	86035	156678	230771	142114	51573	0	31788	206074	77107	0	13873	132569	225090	93486	211307	159709	66717	71642	52910	245690	100501	131443	79564	0	190540	105719	175590	217006	183978	201193	124715	176596
sp113	154125	0	6	562	55083	0	117506	88597	57181	0	0	0	0	0	74621	0	0	163573	0	115387	62258	89776	0	0	0	43319	97646	0	150270	0	0	114388	0	76335	0	0	0	31824	98737	30186	0	6701	93278	169544	0	105321	0	0	17	0	23669	0	0	0	0	0	13269	0	0	22758	0	25550	29237	0	0	0	136744	0	350	15737	1943	3935	137511	73275	0	0	146193	0	3275	0	0	101324	0	2	23	0	18195	0	0	77421	60	70214	0	100635	71356	0	0	40299	0	3679
sp114	73314	99033	20587	2	60125	1	99937	40412	121191	102357	54465	359	118360	106557	104110	27522	92856	473	143379	69662	47815	135582	0	56755	115814	144429	127206	99172	9382	75206	11281	28810	60079	188509	0	85229	84599	122224	31277	73770	50680	117503	85098	47484	80802	120357	195802	84264	150534	0	98588	11408	0	150441	69429	156100	98314	128427	98989	82499	0	0	555	163029	70528	117896	11973	0	67597	3889	95877	148644	174596	0	35726	94275	66547	0	44127	87679	105996	87491	99945	204135	111940	101390	4	153341	101	49553	113587	504	60646	122440	161578	88747	0	161932	0	136627
sp115	42878	0	20358	93877	104022	125685	0	5	47058	0	108990	2	0	47962	0	0	134076	2944	11340	97285	45439	0	17	69543	2	30191	0	86757	29196	332	38069	82682	70947	0	11	0	18540	32477	132073	51276	151587	0	0	4	104272	0	749	0	71359	21542	1448	140821	77721	6818	78835	52533	88786	0	0	142062	107165	26463	58645	0	0	77725	77	19045	4942	55998	31835	835	64643	174424	148490	41396	88447	132427	154931	84346	0	123370	12354	0	76607	65441	13466	77	152378	0	0	127015	102196	0	29843	65870	5443	12004	17265	0
sp116	5677	0	115195	98866	29860	3397	72342	140258	0	3257	704	149039	34384	0	43985	164306	0	42136	152048	0	5	81722	78636	0	63639	38189	80872	72016	92510	189945	60829	126550	75936	167007	118741	157886	87744	72191	0	0	0	126569	21917	8872	73508	15828	177688	100709	0	161859	64856	6913	53581	158777	109	37002	51013	60371	0	0	45834	34291	14087	164549	0	99702	37728	193309	9610	146382	37089	23807	2713	0	66490	9437	58467	0	37729	129260	130528	37939	110138	122895	128982	156623	0	80542	71	185155	167215	122985	62370	171349	165773	490	2210	51304	22626	37627
sp117	1	0	53593	42831	0	64959	203195	189566	15	0	10	89509	80	0	1	3	0	41491	76277	0	0	215015	87887	0	136617	0	20134	0	164584	216432	0	93605	138062	155980	245949	211621	0	158695	135	0	543	5	0	376	1	0	165127	0	0	170149	0	0	0	146285	0	0	0	0	1	0	22	204118	0	12821	29826	9	82462	137269	0	0	89066	0	0	143319	72524	7	0	0	0	253026	0	0	54767	68270	167108	213707	0	0	0	144300	111615	235070	48038	47494	169575	205	0	0	0	0
sp118	55710	49373	110975	215461	150305	73654	0	69654	52683	32893	112192	218153	52422	36290	1871	263466	151576	33	149743	76978	147220	0	104601	95457	267	3866	150811	174106	105553	129244	401834	38723	123316	3772	268	56180	188696	63	82600	189029	70984	87647	74628	31064	73853	114672	42164	93531	192948	197239	37311	224769	300061	69344	59390	109958	161289	84751	111357	190982	211630	0	103401	122158	2624	186952	35892	230417	122060	316220	1	79919	163891	4701	159	42535	198898	80663	116875	0	254607	136755	60	139788	63648	58786	100341	145517	190111	0	14838	0	125197	49716	145	40141	326385	115742	403052	168688
sp119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp120	186387	96381	1154	0	3	64769	0	0	195949	168768	117876	0	629	95109	107204	0	169665	60250	0	140739	65538	0	0	96649	0	64658	1	56420	0	0	140375	0	0	0	0	0	0	31333	193232	107148	148046	79479	39892	7342	1	52958	0	64779	180911	0	79955	103275	103902	0	161514	99043	50	83849	49664	156266	107370	17233	168741	1179	3564	0	0	0	135360	0	22	158889	93393	9587	0	83704	117391	167816	124589	33	65241	164550	0	56140	0	0	78970	105012	45802	0	10	0	0	0	0	172243	182769	72526	54290	157103
sp121	173191	123766	0	0	25864	136570	0	0	163551	176608	127149	0	158138	91516	16110	0	152113	79986	15990	4567	138698	0	0	154715	62748	127415	124756	137081	27348	0	0	0	0	0	29	4561	59848	915	2737	176481	52124	0	30014	194581	101743	520	0	0	166222	0	129170	108933	0	0	31958	129791	65656	110000	192406	47681	0	0	218	0	57944	0	128120	0	5800	0	11818	124747	9844	66928	54904	135046	19861	0	3	1139	5073	135622	52961	1	0	28	145904	21789	166032	8602	85155	69136	112294	0	52487	121213	0	1689	0	152271
sp122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp123	0	0	0	0	0	0	0	0	0	38645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26056	0	0	0
sp124	37389	112416	72683	107258	35613	185055	39775	45586	82613	0	176676	0	96990	149098	74315	0	78524	197882	161054	9361	117127	123274	2	1	133849	199858	50705	141817	66540	43464	0	113374	35144	17695	121306	0	86632	69578	25821	56191	138634	54942	112310	170552	187658	75884	165316	88872	72650	0	84099	1	0	104071	97551	189262	35033	77184	25949	153429	61485	146816	121588	0	179793	45472	136048	0	7293	6720	26180	33543	210	207	13258	12662	117586	104999	19378	180513	55941	104985	65473	36485	67115	111243	127899	140047	70890	32962	144442	23600	32643	43602	80849	148110	0	198363	0	797
sp125	94079	114327	93180	39729	50261	99659	133208	2748	4	166934	83591	96668	41900	122567	103176	44363	153296	190039	39453	91441	76406	5550	158506	168948	74051	10508	140237	82150	169981	100793	127819	127184	15766	114790	176075	73997	150044	193745	185758	95806	186981	47541	126795	42390	69776	161175	149827	24727	143834	178121	176260	55320	38742	116948	11535	126871	133548	172470	161505	103539	122839	109827	123594	105450	83593	57771	120359	73958	194295	58057	135724	171441	162283	154789	198302	21181	91964	20436	148816	116548	132152	150850	165942	55291	113458	92044	149246	131601	113134	173826	184609	110618	177004	157327	86976	54570	17031	193060	178077	139121
sp126	11139	66447	0	160305	129645	35454	6808	16057	121	103170	72427	84481	155304	130858	107027	123623	111684	134859	176778	311	96701	2447	34201	57356	8562	56697	140431	56208	121763	73924	0	113171	163435	53345	56590	2543	3987	124973	103694	173303	139691	23822	95650	10980	26267	16517	155978	71298	133	0	180908	6201	84597	161481	78003	70163	1064	6277	4	141420	0	43237	135645	116316	47050	54928	0	81064	30607	120577	0	72761	31570	29982	112967	104620	138889	89273	170714	107278	0	151403	56549	183552	71019	14987	46278	83027	4097	31617	16415	0	158137	18289	3	175023	0	194026	95616	50076
sp127	0	0	0	0	0	0	0	0	96978	0	62493	0	0	0	0	0	0	0	0	68406	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	99336	0	47304	1570	0	0	84	4585	0	0	0	0	0	0	16310	0	0	0	0	0	0	0	0	0	35098	124832	0	0	0	1	0	0	0	0	0	137523	0	0	41870	72	0	0	0	0	1513	140453	0	0	0	0	0	1279	0	102011	0	0	154393	0	0	199019	0	0	0	0	0
sp128	98964	77564	128139	148754	6733	152348	25798	152997	22451	21206	13364	1039	64053	67575	178766	130475	31022	116565	3023	146672	145774	189041	45868	43266	29513	21419	39761	10627	32067	71436	49851	90027	143621	4364	174348	189729	115107	991	66602	152502	148566	54496	125624	68507	145090	84768	85348	89557	112202	154454	6777	56574	60481	133396	192636	58894	151007	67911	176201	14355	129373	191626	152135	80268	35589	127013	180150	9141	180722	155785	1087	104260	84694	178754	153844	152557	66198	2928	316	366	165774	100231	112868	184132	178509	158023	129972	95399	163059	138773	129168	103145	72503	16270	149492	93997	39508	87645	45284	109835
sp129	0	48442	72580	1091	0	0	78508	94173	0	0	55280	0	0	0	233	25995	107674	0	58479	0	0	28691	0	0	19616	0	0	0	0	82490	0	0	0	0	0	1	0	0	0	0	136071	90709	0	94972	0	10774	0	0	79505	0	0	0	0	25594	0	65714	21966	0	98933	35	0	0	21091	112415	0	0	137178	108299	1	0	0	63	0	0	0	47540	0	86988	0	0	0	0	0	19472	2747	122800	0	0	0	758	0	0	0	55103	0	0	0	175	0	26721
sp130	26968	47995	67011	21711	123809	141763	89946	1826	28157	34073	32383	112416	148744	4167	134673	27312	147114	147135	24732	122826	160927	172518	142312	8546	110710	13716	153628	198863	2767	112808	185577	157110	16259	78765	192933	56081	166673	72562	11053	169114	109395	134208	157181	1149	137673	191815	101361	153665	126058	146811	63600	180163	116224	106226	53863	22099	76497	82231	3	156374	153959	4685	134759	114988	2232	115156	158383	101643	167327	78867	199284	121592	136200	162836	159862	126618	148199	163032	68240	152429	118924	52776	114762	79930	70660	10998	100617	12719	199660	40870	87057	14972	165130	136997	194260	18695	85416	57295	161527	55929
sp131	47992	39596	79118	1395	71913	34980	25508	7110	280	45692	2	114821	119116	195437	80101	136712	0	182532	157919	119734	189407	97900	12148	157103	33900	71614	11195	0	122454	0	71561	108121	166996	60991	10	8138	188947	80941	61707	89639	1711	28579	109025	19681	52625	3296	165690	172781	56996	134070	14966	175383	134214	158882	135955	0	77510	66527	0	111971	111081	49749	70	37934	4627	149821	354	0	168266	14830	78765	169444	63514	97485	5717	62515	184639	45372	91918	22677	180565	10193	142032	68621	15	0	167076	125330	152385	58650	114751	185881	10975	2171	191734	133877	48651	148545	121143	31469
sp132	47602	421	74827	5073	35	158209	26	118340	132838	5672	68706	145343	409	25580	20861	0	118720	118394	66595	92707	22373	145699	0	195157	0	44833	95872	59686	93619	179632	81445	26383	81689	46076	157948	175	0	86489	0	45811	135203	453	131751	14924	0	188	17925	140822	183434	2744	136284	0	124421	110908	73035	12244	4	0	2031	136037	51151	79	23485	116102	52593	0	0	103194	45	141928	287	23021	134592	71355	80615	24597	50312	68658	99685	15445	101742	0	166766	38	32257	108704	103410	65702	86657	42006	2	0	17772	68630	111706	127399	82359	147525	113254	42904
sp133	50415	0	0	0	0	0	4	0	66409	3	0	0	45502	0	0	0	0	0	6285	990	0	0	0	0	0	0	0	50698	0	24451	0	0	24253	0	33838	1515	0	0	0	0	4635	320	0	92668	8	0	0	0	65991	0	0	0	0	0	0	0	16607	0	29415	5	0	0	31250	100	66503	0	0	41330	17889	0	0	0	0	0	0	0	47	58251	0	0	0	0	6	13	39417	0	70	0	0	15749	811	0	0	13679	0	0	629	0	189	0
sp134	87351	46054	132978	165828	159375	73826	84852	50646	54186	93516	101976	163493	67875	72362	82326	146122	142328	68586	2628	22167	96478	59994	38636	153831	174563	108539	174448	30292	115400	18946	141150	79580	19977	149155	60552	145563	175627	16562	137535	152252	27192	150984	105908	388	106127	124930	170104	56518	100	172062	157162	159476	128162	148338	32506	60032	170761	199307	314	161654	158111	98906	175486	83595	115386	79919	0	123628	21288	66746	66569	144791	127204	119509	88806	101008	90324	17	58690	73778	116584	158798	20333	45599	63486	68201	115109	158940	156335	68440	156619	168684	175856	5	194537	110476	138886	36589	191278	62590
sp135	29746	69957	58357	31556	161498	121974	55878	42669	60326	103349	83894	158305	142069	172469	37451	51195	60041	158035	76258	82244	140328	72200	194286	80924	125298	104674	66501	177448	2196	3514	73183	195034	157872	150380	131616	15034	147035	126881	71610	17374	34456	34482	137472	12079	182177	154466	59669	104292	14178	86091	167376	114731	168266	62218	146982	102552	13706	91900	86211	26137	129566	132738	24897	58428	60420	144608	15945	22578	10713	147484	115776	118184	157316	167602	152023	88565	183530	69698	107398	153005	81717	162489	129540	77726	74753	61584	120717	146303	117225	89511	118234	167802	164021	22256	144742	171586	125299	81854	95209	50763
sp136	2	10693	27388	0	20620	59515	0	366	0	0	89599	0	0	0	0	0	0	25090	63755	0	1582	0	0	0	73864	0	0	0	63752	0	0	0	57904	0	19047	0	14702	21590	65630	154521	0	0	0	0	0	0	0	6147	7763	0	0	0	0	3	94288	436	0	47275	55289	0	0	8615	19390	0	0	5152	0	0	82334	0	58238	25	0	9984	0	0	17861	0	87193	0	8124	0	0	21903	0	4050	32588	0	0	0	1358	43751	9131	30997	52750	1090	0	0	0	0
sp137	42679	104073	0	0	109939	0	0	0	0	0	0	0	0	131137	101081	0	0	0	0	182014	67447	0	0	162984	0	43923	58580	0	0	0	0	84	0	0	0	0	0	0	0	288	0	263724	0	0	0	135381	0	0	42920	0	0	0	0	0	0	126824	0	0	0	0	0	0	0	0	1253	102930	0	0	57396	395	0	0	0	0	0	0	3992	0	0	0	0	63171	0	0	0	0	66576	0	0	0	0	0	107261	0	0	547	31	21984	31890	0
sp138	0	0	316	56320	0	75761	53622	0	0	33826	62263	0	4165	9091	0	34015	109869	60399	67764	2	30069	0	0	0	126205	22996	27249	0	0	35894	67365	41369	0	0	0	27708	38551	105837	48874	167754	0	0	0	64041	0	6649	0	0	2258	67197	166016	67454	552	34654	108904	0	420	0	0	0	91639	152257	0	0	1325	0	151683	0	123717	0	96020	120425	0	0	0	1372	0	0	0	28404	78073	0	16193	36030	0	139	218	0	44014	87124	4985	23902	0	0	75671	92932	0	0	0	98862
sp139	0	34114	30890	10216	0	22361	33894	97800	36643	100406	130849	126682	144609	65671	0	73832	324	158975	0	62	1	107586	179904	57666	66679	25005	0	192663	132714	148857	70602	22	80876	140450	170629	76501	81413	53715	134408	47912	37393	691	105344	62028	72675	0	187803	175290	122487	99199	2	31631	106912	127141	29847	50902	18541	182934	118765	5641	67331	2	91992	97150	150875	80185	79326	15402	0	99399	213	15896	192568	80665	122383	191216	89215	2118	171659	125025	5150	91873	196980	143551	13705	153796	28251	92620	178021	143389	48977	98952	0	14619	168541	169632	52160	106310	46002	46525
sp140	115477	75983	33610	0	83070	0	175797	81127	159713	176689	0	111768	149499	0	101785	159946	0	16113	0	44151	61894	57222	179808	0	0	28104	88751	197956	0	86534	145640	0	150325	0	0	31873	166139	0	0	0	118717	0	160765	0	156011	0	159982	176856	0	90530	0	146773	133771	156826	500	26124	184616	105053	93713	142277	113584	0	109013	144860	0	48737	7954	183757	2	72182	140908	0	154023	100578	154214	138824	103359	185815	0	0	172078	21991	0	0	154391	159257	32386	156720	39150	1798	64525	95240	47608	144042	0	0	96720	1	67341	54102
sp141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
sp142	0	0	0	0	0	0	0	0	0	0	44617	0	0	0	20741	0	0	0	0	117480	0	0	0	0	0	0	0	0	109	0	0	0	0	3632	0	0	0	0	0	0	0	238336	0	0	0	0	0	0	0	0	0	0	0	0	0	13020	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	44453	0	0	3628	0	0	0	0	0	78706	0	0	0	0	0	0	0	0	0	0	0	0	0
sp143	147489	32070	10080	40027	51550	104790	164837	34863	76424	73777	1078	52971	128599	118936	60076	51561	56482	134283	1729	184066	148773	21556	114004	3990	63152	194444	68252	199310	4697	191845	69133	180180	36604	57288	35705	145232	86953	115965	97	47580	141280	15622	40369	10547	55666	38130	132479	13832	124177	175596	155208	68710	53651	33834	123055	81176	127320	142205	24762	162538	44669	86202	89607	174079	17910	137323	49815	43871	0	27427	0	150549	119509	90710	145792	35653	135059	9378	0	21536	11800	19484	104776	30944	181075	183323	48	12248	105742	197490	164657	1475	164382	64260	128188	180900	47677	5075	170290	35055
sp144	0	0	47	0	0	8935	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	151666	0	0	0	0	0	124619	0	0	0	0	0	180617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185211	0	0	0	0	0	0	0	0	0	181276	0	0	0	0	0	0	7980	0	0	123507	0	0	0	0	0	0	0	0	0	0	40211	120729	0	0	0	0	0	96233	198764	0	0	0	7	0	0	0	0	123578	0
sp145	119992	174628	12463	132231	152799	18282	132681	38755	103146	175173	27261	91426	139870	160520	168726	61412	164366	63061	131246	95099	65917	0	3478	150624	48112	148218	161511	4061	86790	70324	36547	25961	120750	0	82782	47839	156622	161473	108600	0	85453	14154	117953	132888	130100	87753	27533	91162	175354	83007	129	153589	65501	21684	98132	177694	137395	0	67291	98061	0	103281	46953	70688	36803	112213	89022	11300	39226	100898	19	43048	101913	20481	52929	59392	135916	68684	78253	55304	95305	136134	92526	121842	14012	130977	71168	135679	31299	0	142325	44989	19530	88404	132157	19419	111659	166330	0	77042
sp146	85689	58854	72049	155574	107426	39412	83369	173715	27510	162355	59	194319	195776	78627	168599	191660	143481	107868	153000	67175	69912	6	2028	181631	151891	166862	78343	0	14159	147016	94066	124524	180	0	91469	70729	22341	79970	119946	11241	117763	56452	103699	176781	166152	190476	199785	134609	188543	108618	47045	94668	157699	18655	65292	130594	119206	30796	44335	144743	0	151255	60101	143743	38080	194231	172638	155541	107724	138158	0	169000	139555	69491	69095	2726	538	52345	98416	90947	15481	78968	39533	12007	194517	28153	175160	7328	0	0	135439	32846	89192	15668	576	161659	188679	177326	31721	145760
sp147	125895	70284	197054	49012	131340	169485	61872	42853	188695	57666	246448	145953	174797	10679	41981	29608	45378	77896	170572	151213	168871	0	46845	119821	178102	74143	66621	0	212199	113507	81815	192210	180798	0	79172	149555	152052	141227	71218	185536	162507	259379	171851	124306	111993	93683	47535	190684	26389	94891	441	16575	81037	135514	135800	8164	197905	89184	184552	189173	0	98247	175573	125966	68296	111353	83815	79527	43564	93836	16425	130363	170843	146173	92972	54979	116910	212746	215938	171457	120278	41	189	198380	138635	199067	71955	186147	790	829	155105	189549	111844	72714	206397	37636	170600	183502	1	188584
sp148	167510	54440	72698	72987	69350	38781	93652	92658	7274	101744	4471	23346	167942	2162	38467	31801	156941	58285	130279	28325	145521	159770	137535	101042	116260	26631	128333	137901	54415	134124	52970	96809	112039	47787	189	17175	99692	25011	132745	60671	27522	12738	66105	168409	50006	97260	123281	172318	6602	29978	2076	14236	25079	84252	6570	539	40987	127	83846	104103	15045	170131	89840	74422	2407	84126	55120	135105	46	96003	105888	75300	11009	158780	88072	71615	13091	18512	60656	50254	160638	74678	46656	26835	36757	27978	98	121062	114597	41919	118397	99134	59981	32495	48609	1267	25581	97010	140125	66260
sp149	106358	115140	0	591	4297	0	42855	54908	34932	0	0	42938	96665	128970	45853	4867	164573	0	47668	163640	121844	195992	69705	0	1	0	17148	113178	1916	156666	104672	85143	246	37260	0	0	54259	25488	167732	0	0	0	98516	164995	0	38898	53780	153401	119033	56649	0	0	0	0	0	0	117445	0	8186	178922	5537	144872	172463	15138	68312	0	0	140813	0	106613	47	0	28965	0	185673	15985	0	7	0	75095	82403	83724	18374	93238	0	2552	266	109909	23528	62255	142562	60266	6	0	98896	0	0	111780	3402	0
sp150	0	63456	49280	122929	147958	173006	64863	5970	145807	132388	193942	89982	9738	72029	86218	101289	8862	38040	0	14656	0	0	0	65248	80221	76172	55	65090	25130	11537	40405	76882	70746	118234	121275	186057	2	51957	0	17557	154853	138177	25326	29436	79947	113268	98558	34541	30816	91486	190401	75003	178283	111280	148858	166178	96	105141	54095	17353	184932	14	7697	110760	26156	73579	95345	23890	121655	27591	0	139681	82549	98396	0	56049	191389	168936	124933	0	91067	3907	120551	96726	60588	134865	8383	79654	62947	132869	0	37367	91840	168769	0	153799	106391	0	71165	112999
