#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100
sp105	60589	199645	185356	126797	156818	116236	44444	101180	115295	187755	167026	35975	164673	98580	63174	34634	13978	135706	156585	83151	140696	16340	181717	60994	127741	122970	64930	32830	137923	85058	134883	52895	85139	93731	41673	148277	117264	170087	150675	72378	219777	67747	205753	153341	86012	181775	90060	110946	78055	105123	165379	117692	192718	53499	172333	86603	96694	193495	71754	168499	183759	90734	120320	191571	194812	127201	86122	136265	192161	211896	123926	28832	126732	97232	75387	198408	119986	188787	118672	153180	100862	186585	177529	158994	72461	197913	180828	143505	220481	70646	113806	42405	176552	89953	156390	93315	24856	172425	25365	142089
sp106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104096	0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	3714	0	0	93369	0	0	0	181195	0	0	0	0	50991	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108185	49750	0	63109	0	142262	0	0	0	1195	0	0	7	0	0	0	0	0	0	0	0	0	0
sp107	49947	127316	91008	75846	0	94004	286	77683	189308	0	8731	114853	176792	0	2	11304	80570	121837	167006	52334	171909	198013	62459	0	0	37953	0	0	109881	0	196842	108168	189593	80640	88246	140485	78339	188954	66982	70815	0	124218	12	176878	115148	82440	0	0	55684	61	44706	0	13081	169088	103619	120581	1815	6819	0	20882	0	121781	1056	156622	0	139214	185738	0	28699	20	62019	134662	50907	69268	185237	45286	165952	135640	136042	0	0	0	122896	2	182826	126982	0	0	70157	3521	54934	0	132	0	126730	0	0	0	117678	0
sp108	0	0	3	0	8	0	29	0	0	39496	0	0	0	25757	0	0	0	0	0	0	0	0	0	0	0	0	0	150001	0	82413	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	119105	278	0	0	0	0	0	0	0	0	3	0	108479	0	0	0	0	0	100750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95850	0	0	6	2394	0	0	0	0	0	0	0	181295	108343	0	0	0
sp109	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	120172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	29514	0	46981	0	0	0	125959	0	0	0	0	0	0	0	129812	0	0	0	0	0	0	0	0	0	0	0	82230	0	0	13448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp110	109212	58359	64313	1	196943	72585	54637	4297	172251	8952	106426	132278	125064	131550	103817	79755	191084	154819	109894	552	71037	70137	1409	11373	0	83316	0	13935	3507	34627	155420	134126	124676	76184	175472	44702	50830	149425	175766	46604	0	113095	71099	19939	85656	143378	84002	1	8052	109394	89115	63493	82178	83297	27911	148136	58377	65350	2395	130896	310	24086	191846	62078	91739	145103	27015	169307	0	177014	148946	64547	95117	148776	83083	143060	56070	19	12	65174	4681	73000	0	34599	1283	57808	0	4291	174816	86701	171485	189750	157904	87924	55540	64491	114191	114268	119424	25633
sp111	14780	82108	79288	30011	115274	75940	11245	199050	97151	50718	91632	52280	199969	50446	183478	29265	179548	137862	187600	110537	0	4294	118263	10863	77843	22040	9	125840	153410	100284	3315	160995	19719	22913	83216	192426	170814	186792	162383	155403	0	188908	179372	0	105507	124034	163935	0	45591	134977	171707	154979	0	20533	48711	81290	71278	103697	96568	175646	156689	150051	13404	90865	70884	154318	125804	71746	24757	198208	140894	4423	198686	74765	192537	170342	25274	0	61180	153912	0	52921	1	56396	154487	44879	3829	5	54656	69258	56520	176604	76440	85413	127418	61659	103793	120857	61473	82831
sp112	0	0	64323	0	0	121368	0	0	2809	0	1	46	87848	0	83450	84880	18385	146419	24796	0	0	70182	97369	16866	0	0	0	0	118855	0	0	45648	826	0	0	0	129307	60629	36341	122873	0	56	0	0	164948	0	0	0	0	0	0	123240	42861	16329	0	31162	88806	0	33711	45459	0	0	0	8874	0	0	0	0	0	141314	30711	147757	101807	176108	0	0	129985	0	95857	66206	6	0	0	0	0	38291	0	2	33790	0	96356	118656	13096	0	54810	0	0	92958	0	0
sp113	0	14570	106	0	109368	0	55079	70461	464	0	126134	53155	58782	86828	45	2756	63969	51507	73777	29229	87643	71193	68112	55604	0	0	9901	0	7419	23041	14944	102921	14875	8207	28553	56050	82331	25381	3408	107038	47748	125599	85839	16633	28771	82010	20203	61192	33818	42317	43620	58939	41217	111	0	1	0	70494	10345	81277	13962	21800	70210	37158	112458	77485	9950	0	0	44399	38020	69784	17266	95657	114779	60624	88375	86851	85041	40218	0	46268	18119	54563	31965	162755	52156	49275	3	87759	81780	69250	68684	54544	0	62596	23721	0	59376	23805
sp114	106794	140218	5514	196482	29085	229	68064	110565	119100	32615	82697	190652	85306	11033	50414	0	153954	32168	131673	199466	140520	58056	0	81171	0	27731	49462	0	0	111059	151562	28666	70817	34521	15526	153183	11619	65108	6844	0	141628	159424	102938	69463	0	48379	133658	115210	113891	131930	60173	33618	98167	37045	74916	85364	27909	91627	132622	103409	3208	168270	27014	1596	1827	43566	145451	85579	0	55128	87264	0	36308	0	85855	26073	14465	96836	1972	6423	0	125026	76991	1018	138613	119671	72942	64619	83544	4865	17619	27124	184756	114203	0	23834	92701	70064	65371	140093
sp115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp116	47573	171665	79643	95362	83478	111518	28658	26191	195109	136481	16635	3281	20149	70883	95422	77653	2892	2274	107373	97430	124625	82658	38102	146505	0	199690	196344	144426	95419	199003	131449	60208	10216	18194	39878	177793	109879	87192	118116	38468	100640	1520	106851	123780	29039	29125	123444	199338	97434	2567	15531	6599	120556	32008	13494	40461	0	97176	165778	83385	0	0	88563	181753	11879	160280	112778	131912	0	65530	169728	5249	0	0	180263	21685	50043	181006	128169	105040	0	154392	30749	90688	98531	19543	23523	133156	39346	6454	107854	0	128944	60484	171	167834	20622	0	48769	153085
sp117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131466	0	0	0	0	0	0	0	0	0	60443	0	0	0	0	0	0	0	0	0	0	0	0	35631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp119	77601	0	0	129858	93100	1800	153119	0	26741	0	70404	90323	13814	46383	0	0	3	388	0	70377	71	0	0	10101	4984	0	0	0	0	12431	143623	106254	30288	6440	0	0	0	0	58202	0	0	0	0	166721	0	19055	89213	0	630	67047	68634	98784	111957	0	63000	0	0	67389	163352	39413	7407	0	88410	106125	0	0	66506	0	22	1	71870	0	0	0	70014	99571	0	97	0	0	87898	388	0	32018	40988	32081	2	0	0	0	0	0	0	0	0	51872	0	87617	0	0
sp120	899	193835	190350	29469	58080	88332	3062	96574	6196	199301	6846	5435	161486	48561	159168	91642	110890	73656	148169	157263	129364	121440	195038	178227	64227	103499	194641	170967	83177	159233	10558	28623	41932	132423	172573	198396	177481	207616	67103	63578	144503	45058	35906	38373	152357	129858	141703	49076	47000	75999	130499	60454	15784	103479	51444	146123	183350	42371	15309	151598	169627	0	19613	92193	124815	133009	193015	161803	123923	176722	132987	114750	172399	121279	46834	96306	183377	50574	48476	224188	52593	92362	192862	139303	15697	183822	45221	175974	127166	198051	63478	125608	99059	165494	23976	194093	71911	43120	154666	185154
sp121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp122	200	160107	0	144497	0	0	0	0	0	1	0	189358	0	104803	18	103126	0	0	0	0	174504	0	0	5	0	0	0	0	0	1	0	0	0	188647	0	0	120	0	0	0	0	158047	117589	0	0	0	0	0	0	0	0	0	0	0	52773	0	0	85574	0	0	161270	0	0	0	0	0	96730	0	0	0	0	0	0	0	140165	180801	0	0	0	0	0	0	0	0	0	0	165673	0	0	159307	0	0	0	0	0	177315	0	0	165743	114091
sp123	0	315200	0	0	0	23	0	0	0	0	0	353535	159660	218087	123721	327225	0	0	0	251012	201204	0	0	0	0	0	0	0	0	113983	0	0	0	167014	0	5	166281	0	0	0	0	236487	231979	176437	0	4	0	3	0	0	0	0	0	0	345939	0	204978	249899	0	0	315638	0	0	0	0	0	282575	10821	0	163979	0	0	232836	208539	214483	265316	0	0	0	0	0	0	227800	0	0	0	320190	0	0	180441	0	0	0	0	0	180518	96512	14	303699	320520
sp124	54095	0	85452	19424	95643	35398	116684	172084	120355	140507	134253	0	134789	0	35801	0	196462	3	160977	0	170	172705	147233	177076	88752	164927	185588	76817	90821	135108	170	25208	60114	0	34561	137853	225	148822	0	73722	119452	0	156	0	103334	145022	186160	59222	148106	0	91754	55694	153516	186627	0	188031	29263	0	115980	2783	0	137721	111887	97070	5035	13171	0	2015	23525	2498	181082	45260	27213	154	0	0	86790	46665	17183	27342	117830	37463	0	107170	88306	101008	0	94625	619	0	10378	188098	176207	126552	54044	0	103974	145530	0	0
sp125	57939	1	145859	0	116139	29	87981	136317	184832	0	35244	0	167577	554	167197	0	188030	17669	95331	77589	24	176311	35365	137037	189566	182239	197939	0	91693	4540	1773	154644	53242	0	6453	156702	2058	125941	53912	165471	26906	0	0	5267	77004	10840	124586	0	194036	88088	36134	172090	143066	66372	0	25327	72052	46495	106348	3295	0	1959	161154	195441	76986	33408	46234	120271	199098	108259	62506	120510	131460	64459	0	0	71349	182617	20468	39746	55150	188036	11539	82358	115166	7561	1	128006	66353	0	184231	72008	137594	138196	183234	3359	160803	0	0	60705
sp126	48927	0	129452	28293	21092	181541	8018	112189	157723	91248	196449	0	0	0	1	0	1965	119366	59008	0	0	76878	110253	18662	23797	104992	71872	173269	57773	66400	173847	100447	49701	0	178983	112489	15923	161517	182761	126286	85907	0	0	0	86194	121175	188142	136024	147720	87361	7949	195503	160970	95484	0	36429	229	0	160355	162079	0	91418	82630	140217	101052	99522	0	10058	98044	0	117184	89809	0	9922	0	0	14386	142326	69354	188233	75017	32977	0	90808	141676	178083	0	193731	11712	0	167175	66413	123847	67321	165816	0	0	137229	0	0
sp127	26515	0	0	0	0	2	5591	0	127956	82475	6208	0	88982	0	18	0	32620	107782	40961	0	0	0	126408	77498	13804	0	73054	80550	46613	69678	0	61212	36	0	88033	0	34527	0	74749	169939	150332	0	0	158064	103719	166080	154737	183306	1239	112761	20925	0	158690	97397	32	182876	79203	38008	67423	30476	0	63683	37083	0	2	63868	0	138	114823	0	153023	0	140833	143689	0	0	39347	54590	0	86655	0	200727	93355	0	0	118221	0	73323	0	281	175210	136533	194814	131096	0	0	17493	11837	0	0
sp128	133126	23680	196443	184334	140119	121924	163007	63135	167246	54603	110726	89313	18426	28038	114874	0	157590	126423	46364	30739	130105	82982	10737	130061	48770	128439	40250	189783	100455	133690	144338	148815	130326	7	36541	121653	1	148265	148721	83119	100350	5	87968	121794	74303	28301	115078	62843	107490	178690	140237	141879	117927	78826	92791	25695	464	25740	178771	24617	79022	127349	100670	141677	175126	37684	0	97660	153426	154199	97242	173392	5729	86795	140157	627	80920	35598	166782	122036	26515	79438	10074	188561	6513	30455	31013	192278	129275	14783	87972	54797	61224	23663	162543	150128	1	49174	92300	5653
sp129	123120	0	155233	0	197781	24790	91456	57621	72177	52913	25075	0	0	0	0	0	130086	188947	150627	0	0	137643	183259	15515	174187	194181	160651	117816	168288	0	190265	118280	170735	0	12855	80238	1705	165597	170650	127858	173295	0	0	0	107748	98842	152992	145279	197592	35698	171127	10981	157628	48425	0	174592	764	0	57307	175148	0	133018	166428	61402	130904	139002	0	165798	167099	0	181976	170010	0	0	0	0	97058	83807	192558	75950	95673	161332	20	197029	103026	126043	0	65437	141199	0	64620	23218	8741	130912	177079	0	0	120738	0	0
sp130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp131	122024	259529	90683	17776	109577	76251	0	21222	65514	140918	135086	332389	224346	210199	150349	355487	102181	36903	87	152964	179946	135665	11019	160684	140402	380	138512	117371	34	127754	8073	80677	123630	79286	98774	52835	178882	118542	174944	16278	48148	263464	167896	226996	152616	72747	71078	32856	101466	0	44185	49443	35204	126548	326880	96500	182190	182835	45468	31052	267346	111435	145625	143695	2787	8813	321329	73606	31499	102499	114828	128696	200004	274732	194532	291569	4	129443	112034	151446	132742	115408	184115	132011	143839	20076	331752	131901	64141	160487	34765	48728	97967	49246	25521	235045	106571	72365	235885	327645
sp132	111894	222387	178961	171144	135983	216756	146038	70824	41227	227942	231465	196780	269720	166272	24847	295684	193734	189401	143694	99277	56511	229207	146	197205	111410	112231	148235	41366	99907	211241	170042	53800	171159	234778	192749	3128	152798	175003	94676	41507	87702	196221	161913	153896	149577	77827	44746	153323	76546	147845	201325	67886	352	18888	163893	78276	57275	97322	161611	49613	185989	147086	139445	173277	140728	112701	261376	200247	172598	213393	23022	232229	219427	244308	110644	212685	162195	248863	213007	196959	154286	198726	213952	100762	229199	197729	288143	108368	66484	200889	112576	157299	101973	195769	51365	295517	231820	185343	301662	162851
sp133	152397	111134	14157	171839	90174	125450	159055	66971	157901	39277	183041	178861	195778	43708	144617	61434	143663	97631	62798	161924	106695	148173	197615	182070	42822	122992	92986	103833	73080	118279	170024	54043	43209	31239	37540	91515	92452	79673	130314	165896	138570	198875	43626	3752	66919	14862	147605	186074	140405	52004	150878	69998	43328	151296	134237	65334	148762	164326	58850	47544	109790	16808	16469	98243	10732	32771	124052	152532	131831	49159	189054	85971	178470	21908	185625	5417	113830	26021	168969	126857	117975	148122	178471	69615	58780	5648	130549	93602	150302	110760	156608	84929	52506	94959	110989	197890	11763	73713	96856	66229
sp134	0	0	0	0	0	0	28311	0	101754	0	0	0	0	0	132128	0	0	0	0	53479	77185	0	177323	0	0	60731	0	146873	244	0	0	44	0	0	0	185533	42	0	24	0	58667	118	0	0	0	13971	0	0	117226	0	0	89205	144389	105464	0	0	84354	0	17	0	0	0	0	0	0	919	0	0	0	0	107665	0	0	0	0	0	0	0	0	0	19996	0	0	0	0	0	0	0	30945	0	0	0	176	0	22283	0	0	0	0	0
sp135	90516	80375	7158	4	45038	157698	91711	78703	82959	53554	46799	53173	38598	451	0	60847	299	14085	105176	3309	91117	117532	29	1	20964	60466	94900	60050	45039	5503	33062	0	33	19543	6325	53281	63191	297	56821	29117	178796	29210	142086	475	80586	180751	167457	17814	0	160653	5288	17	52891	0	121113	101902	0	99301	192178	8999	92093	128610	132075	70152	171764	135875	143288	168789	96659	191414	0	47305	109378	0	153493	171214	3608	79051	176764	190194	97107	141419	34	190372	68103	180096	65092	15479	6238	66876	50758	152086	15	165759	20	68	75724	55977	132246	59921
sp136	51891	232	146001	73943	35785	0	95519	28291	57952	0	70314	16426	0	92373	171138	180894	133344	68189	0	99831	29499	0	129655	159265	0	119204	129403	100057	0	0	55945	134352	85088	64416	153273	0	150242	86851	32846	183977	0	123599	16862	182740	0	2840	6255	182722	166335	24564	114787	79360	67957	37237	166403	58051	64571	51074	3496	127056	53418	96028	36527	12088	41	19985	19814	0	82006	0	151937	0	10	166549	146	3473	0	92851	0	0	22968	33936	0	1	0	43657	86095	0	0	108135	171810	133184	140982	34736	37211	86709	142449	57541	5398	32725
sp137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp138	0	0	0	51657	0	0	0	0	134	0	0	0	0	0	79829	0	0	0	0	0	0	0	0	162087	0	66409	2	0	0	0	74028	179263	0	134801	0	0	0	0	0	11570	0	0	0	178281	0	0	0	22	146235	0	0	123839	0	46722	0	1743	120313	0	0	0	86171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	126123	0	0	0	0	0	113343	0	0	0	101206	0	0	0	0	92258	0	0
sp139	20746	0	144038	92887	71603	477	0	62794	0	127009	94371	5842	33829	86804	73556	191956	27050	149216	63486	41668	110954	156559	61722	0	35345	16	139355	0	0	41189	103746	9172	80996	0	114000	0	116505	0	0	56379	92146	142186	1529	0	77520	118508	24239	79858	420	176748	8	2479	0	61395	0	12808	0	144379	186755	187346	66604	21624	0	116620	69958	99621	18825	0	1920	12	18064	170791	4799	38647	0	134456	0	168320	186476	77187	111787	157337	99304	134825	26348	52533	65794	182692	0	57783	0	141800	138248	2527	18100	0	113098	0	189312	135024
sp140	137451	2150	9148	295	88362	196983	28576	17243	19715	10749	72415	123979	168239	129621	89501	0	119200	72198	296	135419	7084	0	42501	0	153417	6848	14011	95489	189127	123318	0	0	163570	436	111073	152524	100343	111170	191585	65218	40	20928	93152	554	57211	57962	136623	125360	0	76794	97228	49322	58749	114668	102732	23277	54219	9	41588	16922	10	76219	98174	69576	240	131870	70957	196889	196955	171304	168369	243	191954	179066	7455	103332	174339	129627	1940	0	43544	0	0	13157	153430	136855	0	0	0	100745	119922	99158	0	51365	59903	134068	104083	0	299	113974
sp141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp142	192816	167303	20446	80122	48001	92026	194150	4363	15398	149786	123207	69310	165999	150528	788	62639	4208	168095	129695	107075	58703	63841	130394	18077	92126	91506	166832	143254	164904	160168	80672	35264	64111	145	18901	31762	139772	93748	153543	123802	107145	164659	45851	22320	37694	102992	100943	119524	57872	40429	197026	21338	164208	84183	149840	62410	1296	198199	33027	109925	1320	106314	195801	16707	155273	21999	142589	183007	30334	81449	119486	95128	42657	39510	88212	4729	44117	53376	6159	21717	2099	181806	98963	92225	174869	198532	188592	130970	48	156572	195815	135249	74964	178470	137157	70013	66502	33865	115049	112001
sp143	0	68382	52150	0	0	119031	0	0	0	42204	0	0	63584	0	0	0	72116	0	0	0	126959	0	52	0	57632	124768	3	0	144052	0	0	0	0	0	81239	0	0	0	11474	0	0	0	0	0	0	535	145870	0	0	75888	61655	124982	27991	76128	0	0	37854	116151	78199	0	2814	0	4443	34224	119508	0	0	0	45581	103919	896	108983	0	49579	53540	22336	1	0	0	0	1171	44200	0	66881	0	41501	1	0	41358	64849	87924	0	0	0	42991	0	0	0	0	0
sp144	0	0	0	84960	23	62378	0	16477	0	165594	100333	108336	5	107941	730	156832	2	174676	5349	0	9231	0	53757	0	0	0	0	181939	0	0	66500	0	0	140157	1	10530	102539	121384	143005	0	159427	73737	178411	0	39928	206	2	91827	0	140113	49	0	0	0	173764	0	0	0	19	175650	0	0	0	1	59745	139924	168	0	0	30239	0	0	0	0	81754	104451	0	0	137093	103456	0	0	66962	141855	0	114192	0	86568	41646	39537	0	0	32021	1	0	60912	0	152630	58020	55116
sp145	45012	57995	77341	97583	43869	13	35738	63889	195456	37346	44580	98235	129763	149683	162775	156277	79844	117467	124364	64756	43817	167571	17329	179871	157479	15892	152384	22480	34512	123881	147864	195148	135436	147512	38690	22815	155683	117001	17673	133542	4521	81716	22063	155750	142159	98467	39	194526	159105	888	150272	33717	168702	31215	185138	188560	190846	25232	33936	94538	170734	41544	127616	173097	1480	22106	133202	163371	153899	82611	37898	131612	178440	41170	19575	102428	66166	87124	123147	146441	63004	603	143747	37126	32708	88644	56873	194570	151087	51853	38301	88056	180879	79822	180520	116724	61785	11188	163075	127362
sp146	106261	0	0	0	0	0	11	0	0	0	73267	50187	0	0	27323	0	0	132985	196599	127289	0	163636	0	0	67	0	13	60336	0	0	0	331	127226	0	0	116372	53337	122664	0	64744	40640	0	124289	38791	70869	0	0	0	0	0	0	0	436	2	0	173938	49193	0	0	14933	80680	26032	32391	0	0	23342	0	0	0	0	0	0	143426	0	0	0	29244	0	112206	131585	0	0	0	0	88155	0	6	90986	0	0	30540	154530	115966	0	0	100533	167497	0	74759	0
sp147	0	190682	90274	172964	103992	68639	114359	126288	40509	131924	92979	0	140428	123088	164178	169634	108373	13332	0	0	86362	0	8139	156610	81013	120999	171599	145802	4259	169316	169072	150145	114613	98727	127953	101397	47121	90082	43952	0	155546	152882	5058	12524	127986	109855	150080	40769	63236	169764	117095	180586	193727	68534	96561	0	3225	177267	137779	162750	21219	66212	78328	77677	90381	396	182817	132963	187027	190347	137966	167428	0	118413	179433	19302	45341	75208	11447	6540	23166	158977	158445	136700	114871	150353	160257	85712	65208	198004	993	0	0	170283	47064	2670	257	78218	59196	63539
sp148	1852	42043	138912	8452	134515	135355	0	66280	121551	123760	23843	71796	124680	15300	139402	109937	64932	65162	119490	17062	37294	83148	70552	7454	280	11593	115743	0	15340	148407	171414	1	112079	0	0	150833	73383	0	48534	0	4531	0	82042	16578	144760	42	0	126524	164264	68192	170845	143428	3049	37584	62780	100329	97245	73916	134583	134063	171033	44549	57447	87923	30590	63488	248	38073	61418	104879	926	148893	68054	186403	40211	173	123061	84988	32001	115212	0	104899	13933	110733	0	77385	55170	0	30182	282	3531	101897	72712	0	133885	3249	55016	52831	54	117410
sp149	3499	48657	148678	55689	180470	38849	22262	122554	170825	135224	91452	87821	130694	0	2473	33854	83227	19354	69563	166750	74520	47514	191611	146848	83888	101250	109163	186829	4580	103702	196432	67897	171046	106676	151483	69362	40867	102385	68932	120734	6626	128726	46021	78343	77933	68207	97882	159242	152243	117059	189406	77231	48690	152317	84929	150091	0	55857	132521	163722	102655	89245	78861	197814	44297	42933	105826	130905	16659	126423	145825	5232	152735	170758	120743	88908	28955	51378	51863	23307	37961	126689	8526	96082	64533	73613	143652	138345	28082	106198	39224	11	104791	144227	48792	65281	23252	35182	198503	184379
sp150	5470	85349	58	65070	91150	1316	187749	120457	84756	38474	73965	182738	116010	162934	153703	52571	192021	176946	43059	60077	63434	100873	100296	174965	122477	37445	145815	161677	143977	27951	59821	83146	72039	158461	150339	96352	116397	187968	127684	75144	192728	127588	73026	5026	148221	187427	193403	146308	92612	42773	81261	23644	196180	60802	148406	21702	81456	70993	107153	140600	43755	40421	24576	181295	116919	185511	72127	73934	11342	55930	124838	111412	114321	10	97107	95453	142514	92852	88193	142731	83860	133373	78592	153654	123423	7556	94589	111790	154560	29169	36668	12058	26055	155018	141208	157038	66368	49433	90778	17726
sp151	2889	0	0	122027	4820	0	0	65794	157415	532	0	0	0	0	0	0	0	122170	0	0	0	0	0	0	16	19936	179561	0	0	0	0	0	0	0	0	34195	0	31016	192828	1602	0	0	0	0	167485	1558	6766	0	147001	128622	112430	0	433	0	0	183660	0	0	199772	0	0	1303	14034	0	0	18246	0	0	38908	0	3386	23	0	0	0	0	0	1596	0	0	0	1261	0	0	162779	1	0	0	19284	0	0	452	143402	4340	990	0	0	0	0	0
sp152	110588	18059	56639	0	94264	133725	111138	134437	389	21288	147435	186969	143724	127984	33633	2049	89127	0	173452	64694	130290	185073	96644	32752	45853	173814	0	147965	178240	141661	151804	109455	177592	11690	152903	153700	59487	62969	0	110767	131806	187528	2298	128073	5178	128999	69622	8761	0	37261	17432	124658	172638	162445	80493	11730	196426	41926	0	120913	55723	110762	49253	197523	30040	181714	141684	90982	0	20673	143426	133218	96471	151095	32719	173549	125516	189293	123953	95828	152592	59235	75462	187446	0	63933	10576	76012	105256	131121	17310	199463	0	91861	69827	78701	3214	103126	81986	8162
sp153	0	131653	227544	0	0	106043	1289	2812	0	0	0	6249	108852	0	95314	0	0	0	0	0	0	0	0	222822	0	160405	0	0	0	39288	106513	150914	0	0	176289	0	0	163564	0	0	58141	0	121895	189535	0	0	51716	323	0	0	0	0	0	0	96453	0	113435	126413	0	0	2203	0	184465	232009	124612	0	0	0	45226	0	141065	0	0	73144	0	0	0	0	101502	146249	14570	1	118723	0	0	0	0	0	26759	0	0	0	0	0	0	65744	0	0	0	63429
sp154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp156	35502	0	0	61045	150637	138796	27646	1	86	191570	162575	10545	88678	169476	7	166351	191901	75075	143377	170046	0	156696	77831	0	39534	0	637	99072	130545	0	17835	64112	107112	181747	49900	145010	181060	0	257	126817	44773	13462	38323	1	28315	31444	85687	57876	0	37244	446	60227	6198	178480	89842	0	0	0	0	176937	0	0	0	0	28706	99735	0	198597	87161	3	8	109201	771	552	153664	114038	127207	115472	0	0	77413	126329	2	165280	10	78757	10652	187382	45197	3228	108988	96313	0	5162	136049	71210	107925	173566	185760	91579
